Id,Manufacturer,Model,Prod_Year,Category,Leather_Interioe,Fuel_Type,Engine Volume,Kilometers_Driven,Gear_Box_Type,Drive_Wheel,Selling_Date,Wheel,Color,Airbags,Price
45804385,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,63570,Automatic,Front,04-05-2023,Left wheel,White,4,290870
45803766,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,1.7,279276,Automatic,Front,04-05-2023,Left wheel,Blue,4,271740
45771476,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,Automatic,4x4,04-05-2023,Left wheel,Black,0,520590
45804579,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,171157,Automatic,Front,04-05-2023,Left wheel,White,4,208830
45801911,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79845,Automatic,Front,04-05-2023,Left wheel,White,4,252990
45786789,KIA,Sorento,2010,Jeep,Yes,Diesel,2.0 Turbo,178000,Automatic,Front,04-05-2023,Left wheel,Silver,4,235210
45730714,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,64841,Automatic,Front,04-05-2023,Left wheel,Black,4,438680
45761422,MERCEDES-BENZ,E 350,2005,Sedan,Yes,CNG,3.5,279000,Tiptronic,Rear,05-05-2023,Left wheel,Golden,8,144260
45725020,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,118133,Automatic,Front,05-05-2023,Left wheel,Silver,4,188260
45793297,CHEVROLET,Spark,2012,Sedan,Yes,Petrol,1,39876,Automatic,Front,05-05-2023,Left wheel,White,4,73700
45471442,VOLKSWAGEN,Passat SE,2015,Sedan,Yes,Petrol,1.8,91103,Automatic,Front,05-05-2023,Left wheel,Black,8,134850
45756534,LAND ROVER,Discovery,1997,Jeep,Yes,Diesel,2.5 Turbo,423232,Manual,4x4,05-05-2023,Left wheel,Black,10,72130
45803392,HYUNDAI,Sonata,2012,Sedan,Yes,CNG,2,36545,Automatic,Front,05-05-2023,Left wheel,White,4,83110
45766626,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,Automatic,4x4,05-05-2023,Left wheel,Black,,467280
45789892,SSANGYONG,REXTON,2008,Jeep,Yes,Diesel,2.5,64459,Automatic,Front,05-05-2023,Left wheel,Silver,4,84670
45801913,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8 Turbo,53000,Tiptronic,Front,05-05-2023,Left wheel,Silver,8,188170
45800848,BMW,530,2004,Sedan,Yes,Petrol,3,200000,Tiptronic,Rear,05-05-2023,Left wheel,White,,150530
45731777,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,49140,Automatic,Front,05-05-2023,Left wheel,Black,4,153670
45768845,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606,Automatic,Front,05-05-2023,Left wheel,Grey,12,94080
44882389,HYUNDAI,Elantra GLS / LIMITED,2013,Sedan,No,Petrol,1.8,69000,Tiptronic,Front,05-05-2023,Left wheel,Blue,12,112900
45792690,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,152679,Tiptronic,Front,05-05-2023,Left wheel,Black,12,203850
45755610,TOYOTA,Land Cruiser Prado,2006,Jeep,No,Petrol,2.7,210000,Automatic,4x4,05-05-2023,Left wheel,Silver,10,345000
45768635,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966,Automatic,4x4,05-05-2023,Left wheel,Black,12,235210
45803351,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,603446,Automatic,Front,05-05-2023,Left wheel,Orange,4,92520
45797529,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,163000,Automatic,Front,05-05-2023,Left wheel,White,4,191210
45786009,TOYOTA,Avalon limited,2013,Sedan,Yes,Hybrid,2.5,132000,Automatic,Front,05-05-2023,Left wheel,Carnelian red,10,313610
45795980,KIA,Optima X,2012,Sedan,Yes,Petrol,2.0 Turbo,155000,Tiptronic,Front,05-05-2023,Left wheel,Carnelian red,12,210120
45801805,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,51994,Automatic,Front,05-05-2023,Left wheel,Silver,4,165710
45640738,VOLKSWAGEN,Passat,2012,Sedan,Yes,Diesel,2.0 Turbo,134000,Tiptronic,Rear,05-05-2023,Left wheel,White,12,163080
45766659,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,339710,Automatic,Front,05-05-2023,Left wheel,White,12,141130
45654847,KIA,Forte,2015,Sedan,No,Petrol,1.8,120000,Tiptronic,Front,05-05-2023,Left wheel,Grey,6,172490
45760635,MERCEDES-BENZ,C 230,2007,Sedan,Yes,Petrol,2.5,262000,Automatic,Rear,05-05-2023,Left wheel,Silver,6,166210
45732938,HYUNDAI,Sonata,2013,Sedan,Yes,CNG,2,106675,Automatic,Front,05-05-2023,Left wheel,Silver,4,89380
45370358,DODGE,Caliber,2009,Jeep,No,CNG,2,134500,Tiptronic,Front,05-05-2023,Left wheel,Orange,8,116040
45797224,HYUNDAI,Genesis,2012,Sedan,Yes,Petrol,3.8,94055,Automatic,Front,05-05-2023,Left wheel,Silver,4,172490
45805346,MERCEDES-BENZ,E 500,2002,Sedan,Yes,Petrol,5,25500,Tiptronic,Rear,05-05-2023,Left wheel,Silver,12,150530
45464983,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24302,Automatic,Front,05-05-2023,Left wheel,Red,12,131720
45805768,FORD,Focus,2012,Sedan,Yes,Petrol,2,136000,Automatic,Front,05-05-2023,Left wheel,Carnelian red,10,94080
45787410,HONDA,Elysion,2011,Minivan,Yes,Petrol,2.4,157000,Automatic,Front,05-05-2023,Right-hand drive,White,6,156810
45807011,BMW,X5,2000,Jeep,Yes,Petrol,4.4,180351,Tiptronic,4x4,05-05-2023,Left wheel,Grey,8,141130
45792095,KIA,Cadenza,2012,Sedan,Yes,Petrol,2.4,40103,Automatic,Front,05-05-2023,Left wheel,Black,4,141130
45732615,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,49454,Automatic,Front,05-05-2023,Left wheel,White,4,544580
45733327,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,574647,Automatic,Front,05-05-2023,Left wheel,Orange,4,97220
45792458,FORD,Focus,2015,Sedan,No,Petrol,2,116923,Tiptronic,Front,05-05-2023,Left wheel,White,8,84670
45813169,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,2.5,67429,Automatic,Front,05-05-2023,Left wheel,Black,,123880
45610598,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,105600,Tiptronic,Front,05-05-2023,Left wheel,White,8,188170
45792699,MERCEDES-BENZ,C 320,2000,Sedan,No,CNG,3.2,260000,Automatic,Rear,05-05-2023,Left wheel,Black,10,109760
45789774,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2,176000,Tiptronic,Front,05-05-2023,Right-hand drive,Black,12,116040
45782107,BMW,X5,2010,Jeep,Yes,Diesel,3.0 Turbo,141200,Tiptronic,4x4,05-05-2023,Left wheel,White,12,200710
45759856,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918,Automatic,4x4,05-05-2023,Left wheel,Black,0,470420
45808474,AUDI,Q7,2018,Jeep,Yes,Petrol,3,49122,Automatic,4x4,05-05-2023,Left wheel,Silver,12,379470
45797050,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117466,Automatic,Front,05-05-2023,Left wheel,Grey,4,346730
45798243,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,37405,Automatic,Front,05-05-2023,Left wheel,White,4,197360
45768402,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550,Automatic,4x4,05-05-2023,Left wheel,Blue,12,120740
45793840,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4 Turbo,132000,Automatic,Front,05-05-2023,Left wheel,Blue,8,156810
45769195,OPEL,Omega B,1998,Sedan,No,Petrol,2,213000,Manual,Rear,05-05-2023,Left wheel,Black,4,47040
45375077,KIA,Optima,2015,Sedan,No,Petrol,2.4,66100,Tiptronic,Front,05-05-2023,Left wheel,Black,12,178760
45792937,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,51678,Automatic,Front,05-05-2023,Left wheel,Silver,4,165590
45733734,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,65659,Automatic,Front,05-05-2023,Left wheel,Black,4,479890
45803103,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,43000,Automatic,Front,05-05-2023,Left wheel,White,4,453760
45751885,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,67165,Automatic,Front,05-05-2023,Left wheel,Blue,12,40770
45769213,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.4,113000,Tiptronic,Front,05-05-2023,Left wheel,Silver,8,213260
45798120,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,128965,Automatic,Front,05-05-2023,Left wheel,White,4,125850
45768407,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,334414,Automatic,4x4,05-05-2023,Left wheel,White,12,125440
45416333,NISSAN,X-Trail,2006,Jeep,Yes,Petrol,2,98345,Automatic,4x4,05-05-2023,Left wheel,White,4,144260
45769788,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,Automatic,4x4,05-05-2023,Left wheel,White,,815390
45456059,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,97000,Automatic,Front,05-05-2023,Left wheel,Black,8,145000
45801756,BMW,530,2011,Sedan,Yes,Petrol,3,112000,Tiptronic,Rear,05-05-2023,Left wheel,Black,12,329290
45801418,HYUNDAI,Accent,2015,Sedan,Yes,Diesel,1.6,97382,Automatic,Front,05-05-2023,Left wheel,White,4,156120
45624981,BMW,X5,2012,Jeep,Yes,Diesel,3,103458,Automatic,4x4,05-05-2023,Left wheel,White,0,81540
45804538,JEEP,Wrangler,2009,Jeep,Yes,Diesel,2.8,195071,Automatic,Front,05-05-2023,Left wheel,Silver,4,433600
45794024,MERCEDES-BENZ,E 220 cdi,2016,Sedan,Yes,Diesel,2.0 Turbo,127000,Automatic,Rear,05-05-2023,Left wheel,Black,6,423370
45815038,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310,Automatic,Front,05-05-2023,Left wheel,Black,12,89380
45785564,MINI,Countryman s,2013,Jeep,No,Petrol,1.6 Turbo,88000,Tiptronic,4x4,05-05-2023,Left wheel,Black,0,313610
45730091,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79420,Automatic,Front,05-05-2023,Left wheel,Blue,4,258890
45759214,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918,Automatic,4x4,05-05-2023,Left wheel,Black,0,470420
45798439,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,60000,Tiptronic,Front,05-05-2023,Left wheel,Grey,10,210120
45792910,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,46721,Automatic,Front,05-05-2023,Left wheel,White,4,92520
45792417,KIA,Optima,2014,Sedan,Yes,Petrol,2,65376,Automatic,Front,05-05-2023,Left wheel,Silver,4,141130
45800886,BMW,328,2013,Sedan,Yes,Petrol,2.0 Turbo,145000,Tiptronic,Rear,05-05-2023,Left wheel,Grey,8,288520
45634917,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,0.2,119394,Automatic,Front,05-05-2023,Left wheel,Black,12,32930
45797568,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,124850,Automatic,Front,05-05-2023,Left wheel,White,4,140810
45454339,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5,102506,Automatic,Front,05-05-2023,Left wheel,White,6,219530
45725863,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,120682,Automatic,Front,05-05-2023,Left wheel,Silver,4,146860
45802925,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,193488,Automatic,Front,05-05-2023,Left wheel,Silver,4,213570
45797827,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,108042,Automatic,Front,05-05-2023,Left wheel,Grey,4,188260
45463391,MERCEDES-BENZ,GL 350,2011,Jeep,Yes,Diesel,3.0 Turbo,103000,Tiptronic,4x4,05-05-2023,Left wheel,White,6,514320
45777190,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,60000,Tiptronic,Front,05-05-2023,Left wheel,Black,6,238340
45648285,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,Automatic,Front,05-05-2023,Left wheel,Black,12,97220
45802792,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,163472,Automatic,Front,05-05-2023,Left wheel,Grey,4,409830
45801733,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,52418,Automatic,Front,05-05-2023,Left wheel,White,4,182400
45590445,CHEVROLET,Volt,2015,Sedan,Yes,Hybrid,1.4,96102,Tiptronic,Front,05-05-2023,Left wheel,White,8,192870
45768261,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814,Automatic,Rear,05-05-2023,Left wheel,Black,0,40770
45732146,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,115412,Automatic,Front,05-05-2023,Left wheel,White,4,308280
45792453,KIA,Optima,2014,Sedan,Yes,Petrol,2,54112,Automatic,Front,05-05-2023,Left wheel,White,4,112590
45806713,HYUNDAI,Santa FE,2017,Sedan,Yes,Petrol,2.4,77766,Automatic,Front,05-05-2023,Left wheel,Grey,12,65860
45802687,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,43598,Automatic,Front,05-05-2023,Left wheel,Grey,4,737140
43802390,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,71191,Automatic,Front,05-05-2023,Left wheel,White,7,188170
45773905,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,44240,Automatic,4x4,05-05-2023,Left wheel,White,12,112900
45804768,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80700,Automatic,Front,05-05-2023,Left wheel,Black,4,350710
45803402,HYUNDAI,Sonata,2013,Sedan,Yes,CNG,2,53000,Automatic,Front,05-05-2023,Left wheel,Silver,4,76830
45782890,MERCEDES-BENZ,E 320,2000,Sedan,Yes,Petrol,3.2,164400,Tiptronic,Rear,05-05-2023,Left wheel,Black,8,97220
45807585,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3,51824,Automatic,4x4,05-05-2023,Left wheel,White,12,379470
45787883,MITSUBISHI,Outlander,2011,Jeep,No,Petrol,2,208000,Tiptronic,4x4,05-05-2023,Left wheel,White,4,203850
45667299,TOYOTA,Camry XLE,2010,Sedan,Yes,Hybrid,2.4,204800,Automatic,Front,05-05-2023,Left wheel,Sky blue,6,139000
45646343,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,Automatic,Front,05-05-2023,Left wheel,Black,12,111330
45815768,MAZDA,Demio 12,2004,Sedan,No,Petrol,1.3,134499,Automatic,Front,05-05-2023,Left wheel,Black,4,65860
45770485,HYUNDAI,Tucson TURBO,2016,Jeep,Yes,Petrol,1.6 Turbo,96000,Tiptronic,4x4,05-05-2023,Left wheel,Blue,12,517460
45642621,VOLKSWAGEN,Passat,2014,Sedan,Yes,Diesel,2,77349,Automatic,Front,05-05-2023,Left wheel,White,12,50180
45794078,FORD,Fusion,2013,Sedan,No,Petrol,2.5,160000,Tiptronic,Front,05-05-2023,Left wheel,Carnelian red,16,150530
45791376,BMW,535 comfort-sport,2012,Sedan,Yes,Petrol,3.0 Turbo,160000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,241480
45803597,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,585977,Automatic,Front,05-05-2023,Left wheel,Orange,4,81540
45522905,TOYOTA,Wish,2005,Minivan,No,Petrol,2,98000,Automatic,Front,05-05-2023,Right-hand drive,White,4,35000
45620588,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186,Automatic,Rear,05-05-2023,Left wheel,White,12,79970
45785054,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,2700,Tiptronic,Front,05-05-2023,Left wheel,Brown,6,125440
45814322,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,126000,Tiptronic,Front,05-05-2023,Left wheel,Grey,10,84670
45803145,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,458966,Automatic,Front,05-05-2023,Left wheel,Orange,4,199140
45801649,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,159381,Automatic,Front,05-05-2023,Left wheel,White,4,194160
45728732,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,97035,Automatic,Front,05-05-2023,Left wheel,Black,4,353090
45797073,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,154154,Automatic,Front,05-05-2023,Left wheel,Black,4,329100
45810127,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.6,133608,Automatic,Front,05-05-2023,Left wheel,White,4,119920
42805584,BMW,X5,2008,Jeep,Yes,Petrol,4.8,230000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,307340
45793782,MERCEDES-BENZ,S 500,2003,Sedan,Yes,CNG,5,205000,Tiptronic,Rear,05-05-2023,Left wheel,Grey,12,109760
45789425,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,145600,Tiptronic,Front,05-05-2023,Left wheel,White,0,109760
45661651,MERCEDES-BENZ,ML 350,2009,Jeep,Yes,Diesel,3.5,274088,Automatic,4x4,05-05-2023,Left wheel,Black,12,62720
45809557,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,2,202420,Automatic,Front,05-05-2023,Left wheel,White,4,109860
45764181,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262,Automatic,Rear,05-05-2023,Left wheel,White,12,492370
44532992,VOLVO,XC90,2010,Jeep,Yes,Petrol,3.2,102000,Tiptronic,Front,05-05-2023,Left wheel,White,10,210120
45781430,BMW,530,2007,Sedan,No,Petrol,3,212000,Tiptronic,Rear,05-05-2023,Left wheel,Beige,6,172490
45733116,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,169024,Automatic,Front,05-05-2023,Left wheel,White,4,144260
45804484,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,101709,Automatic,Front,05-05-2023,Left wheel,Grey,4,274220
45772053,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,18555,Automatic,4x4,05-05-2023,Left wheel,Black,12,269710
45732088,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2,,Automatic,Front,05-05-2023,Left wheel,White,4,884380
45785523,TOYOTA,Corolla,2009,Sedan,No,CNG,1.8,127000,Automatic,Front,05-05-2023,Left wheel,White,8,188170
45801533,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,120000,Automatic,Front,05-05-2023,Left wheel,Grey,4,156120
45769146,TOYOTA,Tundra,2017,Sedan,Yes,Petrol,4.6,190875,Automatic,4x4,05-05-2023,Left wheel,White,12,64290
45727124,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,115102,Automatic,Front,05-05-2023,Left wheel,White,4,228430
45654903,BMW,X3,2005,Jeep,Yes,Petrol,3,155903,Tiptronic,4x4,05-05-2023,Left wheel,Black,10,169350
44588441,HONDA,Cr-v,1997,Jeep,No,Petrol,2,1972,Automatic,4x4,05-05-2023,Left wheel,Golden,,53310
45802131,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,134990,Automatic,Front,05-05-2023,Left wheel,Yellow,4,125220
45115418,HONDA,Odyssey,2011,Minivan,Yes,Petrol,3.5,86000,Tiptronic,Front,05-05-2023,Left wheel,Grey,8,232070
45814512,BMW,525 525,2001,Sedan,Yes,CNG,2.5 Turbo,140000,Automatic,Rear,05-05-2023,Left wheel,Silver,8,112900
45766792,HONDA,FIT,2012,Sedan,No,Hybrid,1.3,147000,Automatic,Front,05-05-2023,Right-hand drive,Silver,6,128580
45787222,KIA,Optima Hybrid,2017,Sedan,No,Petrol,2.4,17000,Tiptronic,Front,05-05-2023,Left wheel,White,12,392010
45802994,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,133554,Automatic,Front,05-05-2023,Left wheel,Grey,4,462360
45787415,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,82000,Tiptronic,Front,05-05-2023,Left wheel,Black,14,134850
45758519,TOYOTA,Highlander,2015,Jeep,Yes,Petrol,3.5,91899,Automatic,4x4,05-05-2023,Left wheel,Black,12,111330
45814307,TOYOTA,Camry,2016,Sedan,No,Petrol,2.5,123000,Automatic,Front,05-05-2023,Left wheel,Black,12,235210
45102093,JEEP,Grand Cherokee,2003,Jeep,Yes,Petrol,4,161600,Automatic,4x4,05-05-2023,Left wheel,Black,4,109760
45793371,CHEVROLET,Spark,2015,Sedan,Yes,Petrol,1,39232,Automatic,Front,05-05-2023,Left wheel,White,4,97220
45766181,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,156000,Tiptronic,Front,05-05-2023,Left wheel,Black,4,131720
45789887,SSANGYONG,REXTON,2007,Jeep,Yes,Diesel,2.7,76121,Automatic,Front,05-05-2023,Left wheel,Silver,4,56450
45393769,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,78000,Automatic,Front,05-05-2023,Left wheel,Black,8,122310
45806348,JAGUAR,XF,2008,Sedan,Yes,Petrol,4.2,113600,Tiptronic,Rear,05-05-2023,Left wheel,Sky blue,8,260300
45791036,MERCEDES-BENZ,CLS 63 AMG,2012,Sedan,Yes,Petrol,5.5 Turbo,124000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,940830
45732759,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,155127,Automatic,Front,05-05-2023,Left wheel,Grey,4,151320
45642877,TOYOTA,Land Cruiser Prado,2000,Jeep,No,CNG,3.4,150000,Automatic,4x4,05-05-2023,Right-hand drive,Sky blue,2,241480
45367170,HONDA,FIT,2008,Sedan,No,Petrol,1.5,156000,Automatic,Front,05-05-2023,Left wheel,White,3,109760
45764424,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966,Automatic,4x4,05-05-2023,Left wheel,White,0,36070
45766961,MERCEDES-BENZ,R 350 BLUETEC,2011,Minivan,Yes,Diesel,3.0 Turbo,125000,Tiptronic,4x4,05-05-2023,Left wheel,Blue,12,417100
45814823,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,55811,Automatic,Front,05-05-2023,Left wheel,Black,12,62720
45791297,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,15000,Automatic,Front,05-05-2023,Left wheel,Red,12,178760
45775589,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.5,3200,Automatic,Front,05-05-2023,Left wheel,Silver,4,119170
45789921,KIA,Picanto,2013,Sedan,Yes,Petrol,1,31288,Automatic,Front,05-05-2023,Left wheel,Beige,4,100360
44044374,MITSUBISHI,Pajero,2002,Jeep,No,CNG,3,174000,Tiptronic,4x4,05-05-2023,Right-hand drive,Silver,2,119170
45803612,HYUNDAI,H1,2015,Minivan,Yes,Diesel,2.5,35463,Automatic,Front,05-05-2023,Left wheel,Silver,4,304550
45725399,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,211344,Automatic,Front,05-05-2023,Left wheel,White,4,110110
45801404,HONDA,Elysion,2004,Minivan,No,CNG,3,165358,Automatic,Front,05-05-2023,Right-hand drive,White,0,125400
45801541,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,1.8,180000,Automatic,Front,05-05-2023,Left wheel,Black,6,125440
45770118,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,Automatic,4x4,05-05-2023,Left wheel,Black,0,730710
45018789,CHEVROLET,Cruze sonic,2012,Sedan,Yes,Petrol,1.4 Turbo,121000,Automatic,Front,05-05-2023,Left wheel,Orange,8,125440
45813043,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,2,89747,Automatic,Front,05-05-2023,Left wheel,Silver,12,24300
45474642,BMW,X5,2011,Jeep,Yes,Petrol,3.0 Turbo,145000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,304200
45792413,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30068,Automatic,Front,05-05-2023,Left wheel,Black,4,327720
45806700,HONDA,Civic,2016,Sedan,Yes,Petrol,2,78222,Automatic,Front,05-05-2023,Left wheel,Blue,12,56450
45733059,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,510853,Automatic,Front,05-05-2023,Left wheel,Orange,4,92520
45591430,FORD,Focus TITANIUM,2015,Sedan,Yes,Petrol,2,102000,Tiptronic,Front,05-05-2023,Left wheel,Grey,10,156810
45763723,TOYOTA,Vitz,2005,Sedan,No,Petrol,1.5,135000,Automatic,Front,05-05-2023,Right-hand drive,Grey,10,84670
45768375,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,Automatic,4x4,05-05-2023,Left wheel,Black,0,730710
45369738,PORSCHE,Cayenne,2012,Jeep,Yes,Petrol,3.6,99200,Tiptronic,4x4,05-05-2023,Left wheel,Brown,12,589590
45801892,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,53871,Automatic,Front,05-05-2023,Left wheel,White,4,335750
45815937,HYUNDAI,Santa FE,2014,Jeep,Yes,Petrol,3.3,165355,Automatic,Front,05-05-2023,Left wheel,Black,12,56450
45798180,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,117771,Automatic,Front,05-05-2023,Left wheel,Silver,4,113680
45814380,OPEL,Vectra,1998,Sedan,No,Petrol,1.6,277545,Manual,Front,05-05-2023,Left wheel,Red,4,50180
45757624,NISSAN,Altima,2017,Sedan,Yes,Petrol,2.5,70907,Automatic,Front,05-05-2023,Left wheel,Black,12,40770
45744781,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,112282,Automatic,Front,05-05-2023,Left wheel,Silver,4,54880
45793171,CHEVROLET,Matiz,2011,Sedan,Yes,Petrol,1,38799,Automatic,Front,05-05-2023,Left wheel,Black,4,72130
45793011,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,89000,Tiptronic,Front,05-05-2023,Left wheel,White,12,235210
45007657,BMW,X5 3.0,2009,Jeep,Yes,Petrol,3,170000,Tiptronic,4x4,05-05-2023,Left wheel,Blue,8,210120
45809218,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,53528,Automatic,Front,05-05-2023,Left wheel,Black,4,376110
45801384,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,180000,Tiptronic,Front,05-05-2023,Left wheel,Silver,0,156810
45779032,VOLKSWAGEN,Golf,2001,Sedan,Yes,Diesel,1.9 Turbo,200000,Manual,Front,05-05-2023,Left wheel,Silver,4,72130
45651920,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,320554,Automatic,Front,05-05-2023,Left wheel,White,0,40770
45810171,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,118875,Automatic,Front,05-05-2023,Left wheel,Grey,4,95120
45808449,VOLKSWAGEN,Scirocco,2014,Sedan,Yes,Petrol,2,88733,Automatic,Front,05-05-2023,Left wheel,Black,12,64290
45803864,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,52997,Automatic,Front,05-05-2023,Left wheel,Silver,4,148970
45732826,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,389338,Automatic,Front,05-05-2023,Left wheel,Orange,4,92520
45732803,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,179767,Automatic,Front,05-05-2023,Left wheel,Grey,4,164430
45776507,MERCEDES-BENZ,320,2000,Sedan,Yes,Petrol,3.2,25500,Automatic,Rear,05-05-2023,Left wheel,Black,6,134850
